2026/08/14 00:36:11 web-api listening on :8691
[GIN] 2026/08/14 - 00:36:11 | 200 |       85.25µs |       127.0.0.1 | GET      "/healthz"
[GIN] 2026/08/17 - 17:10:40 | 200 |  229.806833ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:10:41 | 200 |  228.794875ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:10:44 | 200 |  183.886542ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:44 | 200 |  225.138084ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:44 | 200 |   245.40275ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:44 | 200 |  175.553958ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:44 | 200 |  188.877292ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:44 | 200 |  161.813792ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:10:44 | 200 |  179.292417ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:10:45 | 200 |  241.736583ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:10:45 | 200 |  207.521916ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:10:45 | 200 |  233.174459ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:10:45 | 200 |    274.0425ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:10:45 | 200 |   195.25125ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:45 | 200 |    250.8125ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:45 | 200 |  217.714833ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:10:45 | 200 |  230.043625ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex-testing-cases"
[GIN] 2026/08/17 - 17:10:45 | 200 |  205.171667ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:10:49 | 200 |  163.244042ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:49 | 200 |  182.020083ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:49 | 200 |  199.879958ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:49 | 200 |     163.283ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:49 | 200 |  193.061666ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:49 | 200 |  186.117291ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:10:49 | 200 |     188.688ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:10:50 | 200 |  199.175583ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:10:50 | 200 |  219.906375ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:10:50 | 200 |  239.715375ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:10:50 | 200 |  269.420833ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:10:50 | 200 |  191.219167ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:50 | 200 |  217.621417ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:50 | 200 |  194.104041ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:10:50 | 200 |  224.425209ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex-testing-cases"
[GIN] 2026/08/17 - 17:10:50 | 200 |  195.006417ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:10:54 | 200 |  178.070333ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:54 | 200 |  199.464625ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:54 | 200 |  224.142542ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:54 | 200 |  170.757375ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:54 | 200 |  187.732875ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:54 | 200 |  183.501667ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:10:54 | 200 |  213.872708ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:10:55 | 200 |     237.475ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:10:55 | 200 |  195.285166ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:10:55 | 200 |  227.591291ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:10:55 | 200 |   253.08075ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:10:55 | 200 |  197.596167ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:55 | 200 |  221.169041ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:55 | 200 |  188.447459ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex-testing-cases"
[GIN] 2026/08/17 - 17:10:55 | 200 |  227.471708ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:10:55 | 200 |  222.132416ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:10:59 | 200 |  159.142375ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:59 | 200 |  180.436417ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:59 | 200 |   197.14425ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:10:59 | 200 |  165.669083ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:59 | 200 |     189.902ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:10:59 | 200 |  168.820666ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:10:59 | 200 |  198.622208ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:10:59 | 200 |  193.384708ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:00 | 200 |  217.241917ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:00 | 200 |  257.710791ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:00 | 200 |  307.091667ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:00 | 200 |  212.472375ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:00 | 200 |  237.033792ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:00 | 200 |  216.852125ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:11:00 | 200 |  233.543125ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex-testing-cases"
[GIN] 2026/08/17 - 17:11:00 | 200 |  198.913125ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:11:04 | 200 |     186.852ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:04 | 200 |  195.831417ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:04 | 200 |  209.816167ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:04 | 200 |  171.450583ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:04 | 200 |  197.248125ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:04 | 200 |  175.398083ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:04 | 200 |    196.6185ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:05 | 200 |  205.860042ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:05 | 200 |  213.917709ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:05 | 200 |  315.574958ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:05 | 200 |  290.697083ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:05 | 200 |  229.468875ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:05 | 200 |  203.940166ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:05 | 200 |  211.594125ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex-testing-cases"
[GIN] 2026/08/17 - 17:11:05 | 200 |    234.2945ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:11:06 | 200 |  245.382333ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:11:09 | 200 |  149.408959ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:09 | 200 |  189.335792ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:09 | 200 |  190.179583ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:09 | 200 |   168.61725ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:09 | 200 |  203.571875ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:09 | 200 |  186.362792ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:09 | 200 |  188.993625ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:09 | 200 |  188.490791ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:10 | 200 |  202.506125ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:10 | 200 |  267.659542ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:10 | 200 |  235.369375ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:10 | 200 |  235.687125ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:10 | 200 |  195.601792ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:10 | 200 |  196.944792ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:11:10 | 200 |  230.541333ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex-testing-cases"
[GIN] 2026/08/17 - 17:11:10 | 200 |   195.39125ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:11:14 | 200 |  157.608458ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:14 | 200 |  183.075708ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:14 | 200 |  192.855333ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:14 | 200 |  168.600375ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:14 | 200 |  184.066208ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:14 | 200 |  169.916375ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:14 | 200 |  186.775084ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:15 | 200 |  220.594125ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:15 | 200 |     238.294ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:15 | 200 |  240.116167ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:15 | 200 |  274.831917ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:15 | 200 |  237.495166ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:15 | 200 |  232.006542ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:15 | 200 |  194.684167ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex-testing-cases"
[GIN] 2026/08/17 - 17:11:15 | 200 |     225.852ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:11:16 | 200 |  241.565292ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:11:19 | 200 |  160.170334ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:19 | 200 |   183.44525ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:19 | 200 |    234.3565ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:19 | 200 |  195.731458ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:19 | 200 |  214.184333ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:19 | 200 |  164.989209ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:19 | 200 |  211.241708ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:20 | 200 |  208.007834ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:20 | 200 |  253.725833ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:20 | 200 |  246.156125ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:20 | 200 |  275.224083ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:20 | 200 |  199.454291ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:20 | 200 |  223.924083ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:20 | 200 |  191.138625ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex-testing-cases"
[GIN] 2026/08/17 - 17:11:20 | 200 |  228.281291ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex&phase=development"
[GIN] 2026/08/17 - 17:11:21 | 200 |  221.242125ms |       127.0.0.1 | GET      "/api/delivery/item/execution-session?programId=4&itemKey=tiktok-foundation-82e5a663ba&executorType=codex"
[GIN] 2026/08/17 - 17:11:24 | 200 |  174.816125ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:24 | 200 |  184.625667ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:24 | 200 |  218.060125ms |       127.0.0.1 | GET      "/api/delivery/item?programId=4&itemKey=tiktok-foundation-82e5a663ba"
[GIN] 2026/08/17 - 17:11:24 | 200 |  161.550125ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:24 | 200 |  184.780833ms |       127.0.0.1 | GET      "/api/delivery/program?programId=4"
[GIN] 2026/08/17 - 17:11:24 | 200 |  185.543333ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:24 | 200 |  208.142833ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=4"
[GIN] 2026/08/17 - 17:11:25 | 200 |  197.358042ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:25 | 200 |   232.46175ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=4"
[GIN] 2026/08/17 - 17:11:25 | 200 |     242.131ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
[GIN] 2026/08/17 - 17:11:25 | 200 |  271.626208ms |       127.0.0.1 | GET      "/api/delivery/items?programId=4&pageIndex=1&pageSize=200"
